"track_id","simplified_genre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","track_name","saved"
"3xJOKNHjuAjkJBhC5SZnZH","hip hop",0.397,0.528,4,-13.932,0,0.405,0.00377,0.326,0.314,0.219,157.38,134113,4,"Elliospizza","TRUE"
"39VMTN5lZ9x41aySZGTbsJ","hip hop",0.895,0.5,2,-15.83,1,0.328,0.569,0,0.0937,0.462,113.811,239800,4,"Peachfuzz","TRUE"
"6d8HN8MqqbqrEUI2bvx0aG","hip hop",0.458,0.571,4,-6.739,1,0.0949,0.535,0.000305,0.0846,0.586,110.013,297000,4,"Jail","TRUE"
"5WSZNB69XDMDZ1s6U4GjIo","hip hop",0.719,0.33,5,-17.367,1,0.459,0.468,1.03e-05,0.222,0.616,96.219,81006,4,"Roundhere","TRUE"
"5TRPicyLGbAF2LGBFbHGvO","hip hop",0.639,0.628,6,-7.578,0,0.0399,0.0381,0,0.386,0.43,90.482,237507,4,"Flashing Lights","TRUE"
"4UQMOPSUVJVicIQzjAcRRZ","hip hop",0.693,0.504,6,-8.306,1,0.238,0.00299,0,0.695,0.723,102.139,167600,4,"Champion","TRUE"
"3A4cpTBPaIQdtPFb5JxtaX","hip hop",0.559,0.733,2,-5.659,0,0.171,0.314,0,0.284,0.611,145.115,316053,4,"Slow Jamz","TRUE"
"2L47m9erkB5KBZcaqWtYen","hip hop",0.498,0.742,11,-6.248,0,0.259,0.214,0,0.0642,0.302,78.428,287560,4,"Big Brother","TRUE"
"0lWjRSzq5chA9fps3pM8Zr","hip hop",0.423,0.643,6,-7.261,1,0.287,0.0455,0,0.172,0.708,84.336,212707,4,"The Glory","TRUE"
"2ey8VvW7LS4G0q9xtgEtBA","hip hop",0.558,0.703,10,-7.851,1,0.304,0.322,0,0.376,0.709,81.849,227360,4,"Feelin' It","TRUE"
"1gT5TGwbkkkUliNzHRIGi1","hip hop",0.261,0.852,9,-4.965,1,0.158,0.139,4.26e-05,0.477,0.431,177.997,284493,4,"4:44","TRUE"
"2Z5MbKovyels3EXitye0eo","hip hop",0.506,0.628,9,-8.167,1,0.175,0.146,2.91e-05,0.135,0.363,86.131,118399,4,"Loose Change (feat. Earl Sweatshirt)","TRUE"
"11aFVmFy8903RwDx4ohQiq","hip hop",0.619,0.755,7,-8.439,0,0.0918,0.225,0,0.468,0.191,93.703,144200,4,"Be (Intro)","TRUE"
"0ll0XWbnBtEe7Qq9DvkjQI","rock",0.492,0.356,9,-8.274,0,0.0295,0.955,0.157,0.116,0.178,57.953,72747,4,"Old 8 Legs","TRUE"
"06r78GFh0Y84Kwd5zcoTgU","rock",0.294,0.742,9,-7.627,1,0.0361,0.517,5.1e-05,0.559,0.706,169.709,123173,4,"Stranger's Road","TRUE"
"5drJr9Wi1JnSWnB7WwSgX0","rock",0.549,0.444,9,-9.644,0,0.0298,0.399,0.11,0.132,0.315,112.398,168827,4,"Wet Dreams","TRUE"
"3GvvyT9ZZO3l2npRJaLney","rock",0.266,0.224,6,-13.882,1,0.0515,0.947,0,0.221,0.322,129.884,34680,5,"Hoopity Hip","TRUE"
"7gfNCpShQzvIxv0IqDWeaG","rock",0.645,0.602,9,-6.195,0,0.0252,0.418,0.163,0.355,0.761,125.537,254693,4,"Red Tide","TRUE"
"3PWgQXajCckJLI5rHmBF7i","rock",0.219,0.867,9,-5.499,0,0.067,0.701,0.0071,0.462,0.727,175.29,213867,4,"Something Someone Jr","TRUE"
"1jOORGv77XNdt9B6lqk5ze","rock",0.671,0.786,6,-5.753,0,0.0315,0.403,0,0.103,0.963,128.822,126547,4,"Graveyard's Full","TRUE"
"5Nt5kpCSEYKci7hyY6yu5I","rock",0.501,0.723,8,-5.07,1,0.0322,0.712,0.00106,0.107,0.678,101.969,282739,4,"One Million Lovers","TRUE"
"4mmkhcEm1Ljy1U9nwtsxUo","hip hop",0.571,0.739,7,-6.11,1,0.247,0.00865,5.21e-06,0.158,0.66,83.089,221227,4,"Through The Wire","TRUE"
"6S5SJlNXgrUBTLa58NMwGk","hip hop",0.853,0.876,1,-3.415,1,0.131,0.0426,0.00202,0.0548,0.845,99.236,246667,4,"2 Of Amerikaz Most Wanted","TRUE"
"4ZDyo32Vg4avIKHaDfZSOg","rock",0.434,0.81,0,-6.6,1,0.036,0.0232,0.0102,0.153,0.432,144.29,268333,4,"Never Meant","TRUE"
"6rv4gfOtrlYFrcu03gZkUW","rock",0.222,0.801,9,-4.892,0,0.0394,0.02,0.319,0.114,0.685,200.76,214400,4,"I Follow You","TRUE"
"4z5Zh0WLC4TaHghMW3Nx5H","rock",0.341,0.648,3,-8.056,1,0.0334,0.0374,0.898,0.0784,0.6,148.739,163693,4,"Where Damage Isn't Already Done","TRUE"
"7ni2QpeyhKLJIb18IJTBHc","hip hop",0.657,0.667,11,-5.233,0,0.0589,0.00353,0,0.184,0.386,86.018,168819,4,"Happy Birthday","TRUE"
"4TGHOWSNAwUXn5onDQr0P1","hip hop",0.934,0.495,5,-7.483,0,0.346,0.0544,0,0.0934,0.836,101.781,221200,4,"Street Talkin'","TRUE"
"25UUVStfTymLV7fKjp7xPC","rock",0.483,0.866,5,-4.2,0,0.035,0.0931,0.0815,0.295,0.852,120.003,196771,4,"With or Without It","TRUE"
"1nsbj6cQQmfp9x7Mlmtphl","hip hop",0.783,0.734,6,-10.373,1,0.269,0.102,1.93e-05,0.103,0.803,96.872,226600,4,"Sittin' In My Car","TRUE"
"4T3Vl4y9ggN9dPbYfKyYqh","hip hop",0.732,0.78,11,-5.393,0,0.22,0.296,0,0.11,0.805,92.685,252667,4,"Dennehy","TRUE"
"0FNt0zNJT1JNnSIe8LqYxh","hip hop",0.797,0.521,7,-16.471,1,0.37,0.244,4.97e-06,0.111,0.763,109.408,294360,4,"Words Of Wisdom","TRUE"
"33ZXjLCpiINn8eQIDYEPTD","hip hop",0.763,0.786,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,93.857,325507,4,"Shook Ones, Pt. II","TRUE"
"4cHKd6qPMR1TMx55KHlida","rock",0.307,0.884,9,-3.825,1,0.0813,0.0678,0.00103,0.0849,0.314,159.579,195121,4,"Notion","TRUE"
"3biCP8Epe7TgjzR62RfJ1X","rock",0.532,0.819,7,-3.981,1,0.0604,0.0801,1.87e-05,0.265,0.566,170.048,163749,4,"Casual Acquaintances","TRUE"
"0UqwIL59AsdSTdmewiWXvj","rock",0.517,0.911,1,-5.496,1,0.0544,0.22,0.00276,0.35,0.756,175.241,138997,4,"Tic","TRUE"
"04vhOCGg0vXAxerKc0eQ5d","rock",0.619,0.709,4,-6.958,0,0.0326,0.0368,0.733,0.0814,0.963,122.993,144547,4,"Keep Me in Mind","TRUE"
"4I3573QbRpER4HPzyFSFJa","rock",0.266,0.946,9,-2.855,1,0.171,0.00781,2.73e-06,0.26,0.498,168.465,179973,4,"Salute Your Solution","TRUE"
"3UjtIALeg72qmJiKPWBvM3","rock",0.561,0.741,6,-4.239,0,0.0419,0.000715,1.4e-05,0.0822,0.776,139.001,191707,4,"What You Know","TRUE"
"12x2jPGYAjdiyemtFuqeU0","other",0.603,0.722,0,-9.055,1,0.0347,0.00823,0.834,0.166,0.522,134.668,377173,4,"イエロー・マジック (東風)","TRUE"
"4IOYk6epkzXT38U4ShauZ6","hip hop",0.718,0.403,2,-11.064,0,0.205,0.263,1.56e-06,0.228,0.636,129.582,177856,4,"Kolors","TRUE"
"7AgMX97ljLm9BzszyyXEYZ","hip hop",0.822,0.479,11,-15.962,1,0.271,0.719,4.42e-05,0.124,0.72,92.461,250240,4,"Jazz (We've Got)","TRUE"
"5xgvMrYYHTIEtx7w1LEAn0","other",0.827,0.491,11,-7.305,0,0.1,0.0579,8.68e-05,0.292,0.647,93.019,237787,4,"Line by Line","TRUE"
"0sQ9MCD0ichtBCSi8Khn3h","hip hop",0.636,0.87,11,-3.881,1,0.292,0.115,2.59e-06,0.089,0.913,94.342,188249,4,"Victory Laps","TRUE"
"5SFMhTRSO8jL2PtamoO1Q7","hip hop",0.65,0.66,11,-6.96,1,0.306,0.0265,0,0.616,0.754,105.721,240267,4,"Kon Queso","TRUE"
"3d7RS9PRTPMZvpQQefESoe","hip hop",0.518,0.717,6,-4.354,1,0.286,0.0665,0.00688,0.241,0.925,105.917,92667,5,"Komo_te.amo","FALSE"
"4Ep74dfP28rj15kcqLcorC","hip hop",0.514,0.812,0,-3.67,0,0.448,0.799,0.00412,0.317,0.963,149.391,54294,4,"with[reality]","FALSE"
"3BiLAKUVkg1Vl7D0kcBo1H","hip hop",0.813,0.749,9,-6.875,0,0.0737,0.106,0.183,0.199,0.77,120,169223,4,"do you","FALSE"
"1zBwTxRHP8FxvYfOMkU2B9","hip hop",0.497,0.751,8,-10.284,1,0.577,0.53,0,0.345,0.606,88.774,238263,4,"Shookones","FALSE"
"2yMV8VrCeXohkE5AZWQyly","hip hop",0.388,0.52,3,-10.513,0,0.057,0.207,0,0.562,0.903,102.591,133381,3,"Nevrran_","FALSE"
"0Y3ZB2CPEm2GfBc0UhAOOr","hip hop",0.424,0.719,1,-4.205,1,0.245,0.911,0,0.338,0.782,151.549,89995,4,"watchwhoukallyourhomie","FALSE"
"4Oxzqy53poltKbjtLHE54W","hip hop",0.673,0.55,7,-9.379,1,0.332,0.028,0.538,0.249,0.428,110.81,91429,5,"tkekareofit","FALSE"
"0UcYNTeGXilqjMBBCbb1Ce","hip hop",0.671,0.495,1,-11.264,0,0.355,0.0249,0.0257,0.18,0.571,129.947,86805,4,"I Heard","FALSE"
"2oUGp92UNGiuRaAOhAJCjz","hip hop",0.287,0.615,1,-9.092,1,0.219,0.0805,1.63e-06,0.148,0.623,82.395,158250,4,"H.A.N. (Remix)","FALSE"
"3dDVPAWhpjutBjQCdXgT5O","hip hop",0.7,0.57,5,-8.386,0,0.577,0.792,0.0412,0.156,0.63,73.097,66931,4,"todaitsyew","FALSE"
"6AZeSxelnuN0FszzDrd3Hf","hip hop",0.637,0.72,1,-8.34,1,0.322,0.216,0,0.347,0.698,118.483,58514,4,"Silly_","FALSE"
"1DYD0Hkmg82AbPlh9A0c4e","hip hop",0.742,0.844,8,-7.088,1,0.402,0.227,0,0.141,0.602,82.066,235206,4,"Kntimagne","FALSE"
"4QIG8RzgjRVyv4mIFOnR6g","hip hop",0.396,0.568,2,-10.502,0,0.0805,0.00341,7.3e-06,0.373,0.249,199.885,211226,4,"Her","FALSE"
"775w41FG2dVZZgwdybAFzo","hip hop",0.687,0.42,7,-12.489,1,0.142,0.147,0,0.219,0.706,78.788,127634,4,"Kerfew_","FALSE"
"2CvXEOdPwxzw2oHq1uoz7b","hip hop",0.45,0.771,6,-6.33,1,0.351,0.0966,0,0.212,0.881,80.613,69878,4,"Upproom","FALSE"
"6svGdwsR4TW2J2bGOTQTpq","hip hop",0.564,0.516,6,-10.32,0,0.319,0.374,3.49e-05,0.395,0.338,189.721,40421,4,"feelin","FALSE"
"3NakdIEsdenT2kkHpE66mq","hip hop",0.538,0.517,10,-12.573,1,0.376,0.00968,0.482,0.339,0.587,187.806,132519,4,"Ifulookin","FALSE"
"40PFYN55q5IXVF4C2DsZpp","hip hop",0.336,0.97,1,-5.941,0,0.605,0.343,0.0135,0.158,0.726,172.426,146965,4,"Enkounters","FALSE"
"6hSjykidXxF9XSr4QKhjqp","hip hop",0.423,0.367,8,-12.933,1,0.0638,0.105,0.023,0.104,0.138,76.235,103196,4,"Livvin (Remix)","FALSE"
"66YXnXYGfXFA6KAYeySWpL","hip hop",0.759,0.722,1,-7.158,1,0.154,0.0669,0.00231,0.207,0.842,81.5,122373,4,"Khadijah","FALSE"
"7oeNO6HoCTIHIuoNUp2Ur4","hip hop",0.576,0.636,4,-8.688,1,0.0755,0.399,0.0513,0.23,0.438,78.244,73898,4,"kometostai.aintreallynootherwaytoputitro","FALSE"
"0wPCrQLk0CeTCwUByVl5wB","hip hop",0.569,0.691,2,-7.036,1,0.334,0.218,0,0.376,0.801,161.727,224209,4,"Skunk_","FALSE"
"0P1Y9Vvef4bzPtGyLMdVaR","hip hop",0.648,0.371,11,-7.344,0,0.432,0.481,2.29e-05,0.128,0.743,82.18,29858,1,"Timebak","FALSE"
"6C5tmAhETtRauegpjViq5F","hip hop",0.353,0.448,2,-13.224,1,0.122,0.173,4.02e-05,0.205,0.693,137.177,219455,4,"Marygoround","FALSE"
"1sMarkjD2jRCZ7AFETVEAz","hip hop",0.464,0.581,11,-8.528,1,0.111,0.444,0.896,0.112,0.565,158.083,123088,3,"Kaughtabodi.","FALSE"
"1FXsWBPKRDSUCSeEVHD0Th","hip hop",0.371,0.522,3,-10.569,0,0.11,0.433,0,0.221,0.7,148.873,77375,4,"Whogives","FALSE"
"5yVDxOXWqKjhm3V0jQlsrj","hip hop",0.784,0.82,11,-9.175,0,0.264,0.104,0.0338,0.353,0.444,131.552,102531,4,"Lift&uber","FALSE"
"4UoOaaxDdx9ndmdg3mbc83","hip hop",0.531,0.67,2,-6.889,0,0.0748,0.116,0,0.378,0.81,87.729,147573,3,"Another Time","FALSE"
"1Ou3mJUkUDsM5vGPwb3ybO","hip hop",0.605,0.657,5,-7.651,0,0.05,0.152,0.49,0.373,0.59,88.547,150543,4,"yourwelkome","FALSE"
"55gVDfAr1BLJdXna0Obio4","hip hop",0.557,0.638,8,-6.838,0,0.136,0.597,0.000249,0.213,0.856,38.135,71607,4,"Myne","FALSE"
"2bAIDrrQOBGqPEB2oscoG5","hip hop",0.618,0.498,10,-9.92,0,0.177,0.181,0,0.114,0.358,74.999,160056,4,"Prayevryday","FALSE"
"1IBPFXqn6qLeeiGMSyfBcA","hip hop",0.515,0.865,6,-5.792,1,0.264,0.17,5.69e-06,0.351,0.531,83.326,194787,4,"Best One","FALSE"
"5TerHn4LNFFumriuT4uLhp","hip hop",0.301,0.473,6,-8.333,0,0.294,0.00624,0.0149,0.594,0.834,81.92,114299,4,"bodies","FALSE"
"1booAe5nU3Yvn8wqw11djN","hip hop",0.522,0.686,11,-9.799,1,0.188,0.798,0.701,0.248,0.702,128.31,178642,3,"Fade","FALSE"
"5NV2r4EL3fb77F5DIWYRcP","hip hop",0.349,0.763,6,-8.813,1,0.0841,0.681,0.951,0.12,0.795,177.056,175289,4,"Advanced Fiber","FALSE"
"37hk6383i9JZNZNJZEZGp0","hip hop",0.41,0.416,9,-12.11,1,0.137,0.0314,0.0195,0.17,0.377,83.586,136411,4,"Soulstar","FALSE"
"1LEia3erwVNetkY6ec2rCO","hip hop",0.681,0.798,8,-7.638,1,0.146,0.865,0.907,0.0994,0.638,88.265,87523,4,"Bibimbap","FALSE"
"2H5Uo4ibAoNeyNMZ2f93W1","hip hop",0.609,0.698,2,-6.405,1,0.0522,0.856,0.00147,0.395,0.647,62.019,63033,5,"Intrw_","FALSE"
"6c6GOy5tB5bT47JGPwknNi","hip hop",0.643,0.891,1,-7.061,1,0.378,0.387,0.561,0.222,0.966,74.053,55480,4,"uonlygetone","FALSE"
"6vwowctSLGC6G1e0hSA7n4","hip hop",0.441,0.712,3,-9.134,1,0.123,0.0263,0.108,0.166,0.82,150.056,137189,4,"letuknow","FALSE"
"1QpDCZGYNJFfdOzENPFLH1","hip hop",0.629,0.441,4,-11.333,0,0.107,0.484,5.46e-05,0.125,0.197,79.54,150984,4,"Team.Srf","FALSE"
"1i4VQddcKkaYm05VnBxhkB","hip hop",0.366,0.629,2,-8.651,1,0.0738,0.474,0.765,0.137,0.516,117.314,129404,5,"KntBear","FALSE"
"2f3LfWHRb9PVF5C1X5RRsb","hip hop",0.321,0.922,8,-3.831,1,0.385,0.306,0,0.564,0.574,149.052,84273,1,"Epitome(JostLike)","FALSE"
"3tinUGV2uWWnaPvoBacOAZ","hip hop",0.373,0.505,0,-7.259,0,0.0626,0.784,0.158,0.0625,0.845,99.367,124813,3,"Ivekried_","FALSE"
"24S3c1mpP4nGE1PthGJwlO","hip hop",0.748,0.577,0,-8.444,1,0.34,0.865,0,0.196,0.842,137.36,178860,3,"Whtiwant","FALSE"
"5wSohEDJymhyDnjiOK7Mxu","hip hop",0.457,0.739,8,-5.809,0,0.386,0.031,0,0.63,0.823,91.999,168325,4,"thinkaboutit","FALSE"
"7JqTCzUwyTQavdXz1xuazA","hip hop",0.621,0.533,10,-9.381,0,0.387,0.0368,0.503,0.378,0.612,182.067,169327,4,"Wait","FALSE"
"2iENVSpH6sE6sdQnDvbJzm","hip hop",0.67,0.484,1,-10.118,1,0.335,0.063,0,0.658,0.782,153.898,103131,4,"Oomph","FALSE"
"291TFB6VWg9ZbQVqvGrbp2","hip hop",0.625,0.476,1,-8.719,0,0.494,0.182,0.456,0.126,0.396,70.421,101089,4,"Dntleave","FALSE"
"7JErVGWKbltd775fKogyWH","rock",0.579,0.527,5,-17.411,1,0.0339,0.926,0.859,0.181,0.761,74.455,87640,4,"Hula Hula Hideout","FALSE"
"1an7Z7JpTWMD3fxTiXTUlr","rock",0.674,0.755,5,-7.506,1,0.0292,0.0559,2.28e-06,0.108,0.962,119.777,246532,4,"Tune Out","FALSE"
"53Bs1gIqeYMMHiP6zSsqHW","rock",0.583,0.672,0,-6.446,1,0.0398,0.957,0.0816,0.758,0.51,88.929,83027,3,"The Moaning Man From Shanty Town","FALSE"
"2ZQkvwBstOItafSwqz003n","rock",0.651,0.957,2,-4.534,1,0.0347,0.00659,0.0984,0.0992,0.842,129.052,387252,4,"Natural Affair (Extended Version)","TRUE"
"6vaB3UAaU8I1pk9E1SXvv9","rock",0.532,0.934,2,-3.668,1,0.0543,0.00153,0.00167,0.162,0.783,116.164,203472,4,"Speed Living","TRUE"
"47WtMNT8S9n3eqsCn076Bf","rock",0.557,0.769,11,-5.401,1,0.0285,0.412,0,0.173,0.395,116.088,218352,4,"When You Were Made","FALSE"
"0EeeEb7UFve93BcYhhtxiZ","rock",0.522,0.715,10,-7.288,0,0.0312,0.314,0.027,0.195,0.766,117.011,300027,4,"Old Cold River","FALSE"
"75SyI5Pl4cBuNf7ONqDmKd","rock",0.383,0.768,9,-7.238,0,0.0402,0.449,1.31e-05,0.696,0.609,182.101,174037,4,"Ego Of Man","FALSE"
"571hDJQ2yYvOlvEZy6F00V","rock",0.617,0.576,0,-8.009,1,0.0286,0.00661,0,0.153,0.825,113.965,171400,4,"Black Memories","TRUE"
"1yyJD40ALBKOca5GWXjXhS","rock",0.667,0.795,0,-6.159,1,0.0376,0.0212,0.00596,0.0513,0.725,100.081,208490,4,"Social Man","FALSE"
"576NDn0x4Q3eOrO5kWyMYL","rock",0.64,0.712,5,-6.273,0,0.0347,0.0381,3.19e-06,0.332,0.822,121.229,215632,4,"Pulp of Youth","FALSE"
"7pERO9XQGEVW3HeJbZz1re","rock",0.642,0.336,2,-12.212,1,0.0359,0.768,0,0.422,0.339,136.14,76867,4,"Lenny Sinpablo Juliano 36th","FALSE"
"7dbjO9uZ6UM31N3OFu2udq","rock",0.558,0.888,11,-4.403,0,0.0414,6.47e-05,2.7e-06,0.171,0.562,145.038,201727,4,"Pavement and the Boot","FALSE"
"3HlM5CBcbCjbSupnIB42d4","rock",0.438,0.9,6,-5.542,0,0.0379,0.000878,0.00548,0.0725,0.867,138.374,198934,4,"Dream World","FALSE"
"3foi0kARwLPrv61KGH94eS","rock",0.648,0.66,8,-8.477,1,0.0296,0.0595,0.00118,0.25,0.806,105.114,230839,4,"Stupid Things","FALSE"
"7iUVxquWTWpD2wlztBL3sS","rock",0.683,0.804,5,-6.06,1,0.0685,0.0159,0.00132,0.429,0.634,120.002,181344,3,"Vacant Lot","TRUE"
"7fkWgq7xEnFc5NP71sMbdN","rock",0.743,0.722,4,-5.174,1,0.029,0.000768,0.000173,0.109,0.776,120.006,161969,4,"Drop Your Phone in the Sink","FALSE"
"2PwRpnoAAXQUWRXeeYjCs3","rock",0.394,0.716,6,-6.905,1,0.034,0.323,0,0.373,0.723,78.345,190379,4,"Pretend I'm Gay","FALSE"
"0sLcJqqQLYofIlgKtmPl8Z","rock",0.266,0.777,9,-6.06,0,0.0473,0.394,0.119,0.144,0.652,146.777,203747,4,"Camino Muerto","TRUE"
"2HMTLM3uA0NsOU1IkNufSj","rock",0.503,0.825,10,-5.786,1,0.0323,0.00163,0.000411,0.144,0.421,125.825,190581,4,"Try Hard Fool","FALSE"
"0THSRc1W4Xqv08PyUDtzj4","rock",0.378,0.649,2,-5.316,0,0.0334,0.664,0.621,0.422,0.329,117.791,231396,4,"Naked Kids","FALSE"
"4EOE1pknoe9djM3hVPKfaZ","rock",0.542,0.538,2,-5.857,1,0.0287,0.509,5.72e-05,0.104,0.463,113.626,143933,4,"Tijuana","FALSE"
"1cPtXxIS4nw3y7uFQj27wP","rock",0.447,0.822,10,-5.131,1,0.0287,1.24e-05,0.00576,0.273,0.613,137.023,204907,4,"Good Advice","FALSE"
"44naxxtw2fww4u8ZnquTLX","rock",0.584,0.566,6,-8.975,1,0.0282,0.263,0,0.376,0.815,124.417,217111,4,"Humdrum Blues","FALSE"
"7wmYgsLNRB9EpqpvR3hkvN","rock",0.332,0.731,0,-4.565,1,0.0446,0.0489,0.00347,0.178,0.636,90.028,214106,4,"Problems III","TRUE"
"7BZv6DZp8k2EUa0YXptnGW","rock",0.672,0.652,9,-4.313,1,0.0267,0.745,0,0.118,0.797,136.044,195019,4,"Dream World (Acoustic Version)","FALSE"
"34jdhFmqLhulKUqs26Lope","rock",0.573,0.712,11,-7.877,0,0.0284,0.00741,8.01e-06,0.198,0.472,120.041,214093,4,"Magnificent Sadness","FALSE"
"4mb3Kdr6vVknYITGugH7jV","rock",0.389,0.905,4,-5.279,0,0.0524,0.0238,0.000271,0.347,0.467,153.233,188276,4,"Die and Live Forever","FALSE"
"7uaD7DuPB9GRVqxnheOJPU","rock",0.298,0.459,9,-10.234,0,0.0356,0.758,0.197,0.314,0.805,122.446,81400,4,"Nosebleed Sun","FALSE"
"0uKUIbVpcUIcUBLW5A27fK","rock",0.41,0.938,1,1.393,1,0.042,0.0161,0.929,0.136,0.419,177.611,141413,4,"Astral Plane","FALSE"
"6A7rPkB6VfNBkD9Tdlz5Py","rock",0.554,0.708,4,-5.467,1,0.0289,0.766,0.017,0.325,0.734,115.454,171904,4,"Dogheart II","FALSE"
"35ezNqEddA4MPcfRkOVUDK","rock",0.745,0.584,8,-7.672,1,0.0305,0.572,0.00142,0.104,0.697,112.042,189323,4,"Shadow Woman","FALSE"
"3nrEWp6yteht5wzOssn7JF","rock",0.567,0.834,6,-5.033,0,0.0315,0.0141,9.93e-06,0.313,0.88,132.899,209180,4,"Long Hot Night (Halfway to Certain)","TRUE"
"58uDCyprC3aa3x70fUv8dk","rock",0.61,0.802,2,-4.582,0,0.0281,0.509,0.0149,0.104,0.756,122.071,244180,4,"Monotonia","FALSE"
"7B0lsy6YehjFbMejYSbZ2s","rock",0.4,0.788,2,-4.597,1,0.0352,0.388,0.06,0.581,0.679,120.228,189013,4,"Underneath Our Palms","FALSE"
"6bxu9qsLzM00PIpwqVgsGr","rock",0.229,0.521,0,-9.242,1,0.0408,0.118,0,0.47,0.217,190.963,271935,3,"Lonely This Christmas","FALSE"
"7jpObB0wAKCYUbrvsTCWpL","rock",0.547,0.683,0,-5.307,1,0.0334,0.000572,0.000145,0.27,0.804,124.606,234912,4,"Rubber & Bone","FALSE"
"2RO4CbCaSq8vjrUOegjhyg","rock",0.503,0.812,7,-6.261,0,0.0344,0.00205,0.000479,0.146,0.422,125.814,191091,4,"Try Hard Fool","FALSE"
"7h96i47SmWyhONkTHt2HQh","rock",0.461,0.838,6,-6.105,0,0.054,0.000223,3.42e-05,0.132,0.66,127.224,163656,4,"Neverending Line","TRUE"
"4Aw5yVhqderXv6fkNCDUG4","rock",0.285,0.858,9,-5.336,0,0.0704,0.691,0.00905,0.569,0.616,135.727,241706,4,"Something Someone Jr.","TRUE"
"5K2le7TRlk1wqb60b92O0X","rock",0.25,0.993,4,1.412,0,0.14,0.123,0.00157,0.267,0.567,150.726,170321,4,"Parabolic Reflector","FALSE"
"35OFTeFKtvJG9uVonMsmZa","rock",0.556,0.872,0,-5.898,0,0.0308,0.00225,0.343,0.286,0.814,108.787,196832,4,"Foghorn Town","FALSE"
"3aL7uOGU9S77L4pfFr43Es","hip hop",0.773,0.801,7,-3.81,1,0.236,0.159,0,0.267,0.642,92.004,307640,4,"Thug Passion (ft. Jewell, Outlawz, The Storm)","FALSE"
"5dRCujBQZQq6dlkCaGDMV0","hip hop",0.752,0.735,1,-3.851,1,0.196,0.0876,0,0.14,0.635,90.87,257627,4,"Better Dayz","FALSE"
"7D7XFT6clDMVDP6q3QM16V","hip hop",0.827,0.883,4,-6.194,0,0.234,0.0181,2.17e-06,0.319,0.739,81.979,288360,4,"Thugs Get Lonely Too","FALSE"
"5qAV4lU4CFcNfO4VYI1Y44","hip hop",0.603,0.81,6,-3.706,0,0.186,0.00852,0,0.0602,0.535,83.791,200707,4,"Everything They Owe - Album Version (Edited)","FALSE"
"5avQSAKB1dOEeIQBqV4jgW","hip hop",0.757,0.706,8,-6.665,1,0.203,0.0267,0,0.197,0.375,96.976,266507,4,"Until The End Of Time","FALSE"
"1xerYk8J34Hkl9V2lWXpoo","hip hop",0.797,0.244,7,-12.626,0,0.0449,0.723,0.865,0.0992,0.0846,129.971,123231,4,"i get around - lofi","FALSE"
"0WKqtwxfxpvRtNKNIZ9oko","hip hop",0.824,0.733,11,-5.315,1,0.167,0.589,0,0.173,0.685,93.101,199760,4,"Hands on My 45","FALSE"
"0y9H6j0WYUapZPTdmT30OT","hip hop",0.684,0.185,10,-15.218,1,0.0394,0.979,0.924,0.105,0.256,68.968,114715,4,"ghetto gospel - lofi","FALSE"
"6tDxrq4FxEL2q15y37tXT9","hip hop",0.773,0.54,6,-7.123,1,0.103,0.371,0,0.131,0.322,84.115,280000,4,"Dear Mama","FALSE"
"42sfuiuuleu0hwI90c4gg1","hip hop",0.599,0.838,1,-6.14,1,0.261,0.0141,0,0.951,0.383,96.152,149840,4,"The Shiznit - Live","FALSE"
"5Ivh88q8RNTPuBbkJI6f6D","hip hop",0.951,0.961,10,-7.599,0,0.244,0.0373,0,0.137,0.903,102.452,276293,4,"Panther Power","FALSE"
"6D6DrOhfOHXypIZ7UJ4F43","hip hop",0.449,0.739,0,-9.294,1,0.64,0.91,0,0.947,0.202,116.626,63053,3,"Freek'n You - Live","FALSE"
"6GgRMZPuHb7cPkyWBiSFdf","hip hop",0.763,0.804,6,-6.205,0,0.314,0.108,0,0.0608,0.885,189.371,234560,4,"Out On Bail","FALSE"
"4U4jmfTgRkSuFCF2SO7yjh","hip hop",0.808,0.453,4,-9.824,0,0.098,0.086,0.00763,0.119,0.617,89.983,352720,4,"4 Life","FALSE"
"7oXXMuOzIIwWk2oJorK2Sv","hip hop",0.865,0.294,0,-16.623,0,0.0553,0.16,0.828,0.0779,0.919,140.028,113143,4,"papa'z song - lofi","FALSE"
"3oRcZ0wdQQJXYKQjIUawyg","hip hop",0.853,0.638,11,-7.328,0,0.215,0.0748,0,0.169,0.684,95.448,252560,4,"Fuck The World","FALSE"
"5ZD6tmgescY5SOhSZmTjj7","hip hop",0.834,0.714,1,-9.563,1,0.213,0.0195,0,0.109,0.502,140.065,265267,4,"How U Like That","FALSE"
"48c0IQHjMzz0ZVjObrCs9K","hip hop",0.558,0.0864,7,-23.825,1,0.0616,0.863,0.882,0.0735,0.128,129.861,138923,4,"changes - lofi","FALSE"
"0aEdckNkNgk57fHdj4kGCV","hip hop",0.732,0.559,1,-7.756,1,0.239,0.126,0,0.177,0.456,86.187,257752,4,"Keep Ya Head Up - Madukey Remix","FALSE"
